VDID,SubAuthorityCode,BiDirectional,VDType,LocationType,DetectionType,PositionLon,PositionLat,RoadID,RoadName,RoadClass,LocationMile,RoadSection_Start,RoadSection_End,Link_LinkID,Link_Bearing,Link_RoadDirection,Link_LaneNum,Link_ActualLaneNum
VD-N1H-S-64.000-M-LOOP,NFB-NR,0,1,5,1,121.1938283,24.9438677,00001B,國1高架,0,64K+000,中壢轉接二,校前路交流道,00001B0006300H,S,S,2,2
VD-N1H-S-66.000-M-LOOP,NFB-NR,0,1,5,1,121.1813344,24.931492,00001B,國1高架,0,66K+000,中壢轉接二,校前路交流道,00001B0006500H,SW,S,2,2
VD-N1H-S-67.500-M-LOOP,NFB-NR,0,1,5,1,121.1697294,24.9235503,00001B,國1高架,0,67K+500,中壢轉接二,校前路交流道,00001B0006706H,SW,S,2,2
VD-N1H-S-69.000-M-LOOP,NFB-NR,0,1,5,1,121.1645431,24.9103208,00001B,國1高架,0,69K+000,中壢轉接二,校前路交流道,00001B0006800H,S,S,2,2
VD-N1H-S-70.000-M-LOOP,NFB-NR,0,1,5,1,121.1591423,24.9032351,00001B,國1高架,0,70K+000,校前路交流道,楊梅端,00001B0007000H,SW,S,2,2
VD-N1H-S-71.000-M-LOOP,NFB-NR,0,1,5,1,121.1514669,24.900548,000010,國1高架,0,70K+900,校前路交流道,楊梅端,0000100007060H,W,S,1,1
VD-N1H-S-70-O-NW-1-校前路,NFB-NR,0,1,5,2,121.1523346,24.901,00001B,國1高架,0,71K+000,楊梅端,楊梅休息站,00001B1004030H,W,S,2,2
VD-N1H-S-70-O-NW-2-校前路,NFB-NR,0,1,5,2,121.150989,24.9007197,00001B,國1高架,0,71K+000,楊梅端,楊梅休息站,00001B1004030H,W,S,1,1
VD-N1H-S-71-O-楊梅休息站,NFB-NR,0,1,5,2,121.1471406,24.89961,000010,國1高架,0,71K+000,楊梅端,楊梅休息站,0000100007100H,W,S,1,1
VD-N1H-S-71-I-楊梅休息站,NFB-NR,0,1,5,2,121.146086,24.899296,000010,國1高架,0,71K+000,楊梅端,楊梅休息站,0000100007100H,W,S,2,2
VD-N1H-N-15.000-M-LOOP,NFB-NR,0,1,5,1,121.6114154,25.0651703,00001A,國1高架,0,15K+000,堤頂交流道,汐止端,00001A0101510A,E,N,2,2
VD-N1H-N-16.000-M-LOOP,NFB-NR,0,1,5,1,121.6015711,25.0639156,00001A,國1高架,0,16K+000,堤頂交流道,汐止端,00001A0101600A,E,N,2,2
VD-N1H-N-16.980-M-LOOP,NFB-NR,0,1,5,1,121.592084,25.0641109,00001A,國1高架,0,16K+980,堤頂交流道,汐止端,00001A0101700A,E,N,2,2
